id,channel,value,datetime
7080674,1,36.1353,2024-01-13 01:19:34.000000
7080675,2,3.55514,2024-01-13 01:17:33.000000
7080676,2,3.55142,2024-01-13 01:18:33.000000
7080677,2,3.55361,2024-01-13 01:19:34.000000
7080678,5,4.58937,2024-01-13 01:17:33.000000
7080679,5,4.58765,2024-01-13 01:18:33.000000
7080680,5,4.58472,2024-01-13 01:19:34.000000
7080681,6,4.60341,2024-01-13 01:17:33.000000
7080682,6,4.60273,2024-01-13 01:18:33.000000
7080683,6,4.60413,2024-01-13 01:19:34.000000
7080684,1,36.1327,2024-01-13 01:20:34.000000
7080685,2,3.55713,2024-01-13 01:20:34.000000
7080686,5,4.58157,2024-01-13 01:20:34.000000
7080687,6,4.59977,2024-01-13 01:20:34.000000
7080688,1,36.1281,2024-01-13 01:21:34.000000
7080689,1,36.1228,2024-01-13 01:22:34.000000
7080690,1,36.1199,2024-01-13 01:23:34.000000
7080691,2,3.54984,2024-01-13 01:21:34.000000
7080692,2,3.54685,2024-01-13 01:22:34.000000
7080693,2,3.55441,2024-01-13 01:23:34.000000
7080694,5,4.57864,2024-01-13 01:21:34.000000
7080695,5,4.57654,2024-01-13 01:22:34.000000
7080696,5,4.57438,2024-01-13 01:23:34.000000
7080697,6,4.59338,2024-01-13 01:21:34.000000
7080698,6,4.59063,2024-01-13 01:22:34.000000
7080699,6,4.5861,2024-01-13 01:23:34.000000
7080700,1,36.1235,2024-01-13 01:24:35.000000
7080701,2,3.55121,2024-01-13 01:24:35.000000
7080702,5,4.5688,2024-01-13 01:24:35.000000
7080703,6,4.58119,2024-01-13 01:24:35.000000
7080704,1,36.1147,2024-01-13 01:25:35.000000
7080705,1,36.1155,2024-01-13 01:26:35.000000
7080706,1,36.1067,2024-01-13 01:27:35.000000
7080707,2,3.54611,2024-01-13 01:25:35.000000
7080708,2,3.5462,2024-01-13 01:26:35.000000
7080709,2,3.55304,2024-01-13 01:27:35.000000
7080710,5,4.56729,2024-01-13 01:25:35.000000
7080711,5,4.56608,2024-01-13 01:26:35.000000
7080712,5,4.56451,2024-01-13 01:27:35.000000
7080713,6,4.59012,2024-01-13 01:25:35.000000
7080714,6,4.56355,2024-01-13 01:26:35.000000
7080715,6,4.55445,2024-01-13 01:27:35.000000
7080716,1,36.1018,2024-01-13 01:28:35.000000
7080717,2,3.54818,2024-01-13 01:28:35.000000
7080718,5,4.55983,2024-01-13 01:28:35.000000
7080719,6,4.57061,2024-01-13 01:28:35.000000
7080720,1,36.1046,2024-01-13 01:29:35.000000
7080721,1,36.106,2024-01-13 01:30:35.000000
7080722,1,36.1058,2024-01-13 01:31:35.000000
7080723,2,3.54474,2024-01-13 01:29:35.000000
7080724,2,3.54775,2024-01-13 01:30:35.000000
7080725,2,3.54795,2024-01-13 01:31:35.000000
7080726,5,4.55714,2024-01-13 01:29:35.000000
7080727,5,4.55578,2024-01-13 01:30:35.000000
7080728,5,4.55275,2024-01-13 01:31:35.000000
7080729,6,4.55843,2024-01-13 01:29:35.000000
7080730,6,4.56363,2024-01-13 01:30:35.000000
7080731,6,4.54628,2024-01-13 01:31:35.000000
7080732,1,36.096,2024-01-13 01:32:35.000000
7080733,2,3.54302,2024-01-13 01:32:35.000000
7080734,5,4.54878,2024-01-13 01:32:35.000000
7080735,6,4.55102,2024-01-13 01:32:35.000000
7080736,1,36.0904,2024-01-13 01:33:36.000000
7080737,1,36.0908,2024-01-13 01:34:36.000000
7080738,1,36.0844,2024-01-13 01:35:36.000000
7080739,2,3.54373,2024-01-13 01:33:36.000000
7080740,2,3.55014,2024-01-13 01:34:36.000000
7080741,2,3.54197,2024-01-13 01:35:36.000000
7080742,5,4.54785,2024-01-13 01:33:36.000000
7080743,5,4.54437,2024-01-13 01:34:36.000000
7080744,5,4.54283,2024-01-13 01:35:36.000000
7080745,6,4.5511,2024-01-13 01:33:36.000000
7080746,6,4.53172,2024-01-13 01:34:36.000000
7080747,6,4.53485,2024-01-13 01:35:36.000000
7080748,1,36.085,2024-01-13 01:36:36.000000
7080749,2,3.54059,2024-01-13 01:36:36.000000
7080750,5,4.53692,2024-01-13 01:36:36.000000
7080751,6,4.53342,2024-01-13 01:36:36.000000
7080752,1,36.0837,2024-01-13 01:37:36.000000
7080753,1,36.0792,2024-01-13 01:38:37.000000
7080754,1,36.0733,2024-01-13 01:39:37.000000
7080755,2,3.54505,2024-01-13 01:37:36.000000
7080756,2,3.54869,2024-01-13 01:38:37.000000
7080757,2,3.53887,2024-01-13 01:39:37.000000
7080758,5,4.5355,2024-01-13 01:37:36.000000
7080759,5,4.53314,2024-01-13 01:38:37.000000
7080760,5,4.53032,2024-01-13 01:39:37.000000
7080761,6,4.52542,2024-01-13 01:37:36.000000
7080762,6,4.5134,2024-01-13 01:38:37.000000
7080763,6,4.51746,2024-01-13 01:39:37.000000
7080764,1,36.0693,2024-01-13 01:40:37.000000
7080765,2,3.54131,2024-01-13 01:40:37.000000
7080766,5,4.52679,2024-01-13 01:40:37.000000
7080767,6,4.52322,2024-01-13 01:40:37.000000
7080768,1,36.0708,2024-01-13 01:41:37.000000
7080769,1,36.0706,2024-01-13 01:42:37.000000
7080770,1,36.0716,2024-01-13 01:43:37.000000
7080771,2,3.54715,2024-01-13 01:41:37.000000
7080772,2,3.54519,2024-01-13 01:42:37.000000
7080773,2,3.53664,2024-01-13 01:43:37.000000
7080774,5,4.52641,2024-01-13 01:41:37.000000
7080775,5,4.52399,2024-01-13 01:42:37.000000
7080776,5,4.52003,2024-01-13 01:43:37.000000
7080777,6,4.50976,2024-01-13 01:41:37.000000
7080778,6,4.51471,2024-01-13 01:42:37.000000
7080779,6,4.50108,2024-01-13 01:43:37.000000
7080780,1,36.0695,2024-01-13 01:44:37.000000
7080781,2,3.54245,2024-01-13 01:44:37.000000
7080782,5,4.51654,2024-01-13 01:44:37.000000
7080783,6,4.49914,2024-01-13 01:44:37.000000
7080784,1,36.0648,2024-01-13 01:45:37.000000
7080785,1,36.0565,2024-01-13 01:46:37.000000
7080786,1,36.0495,2024-01-13 01:47:38.000000
7080787,2,3.54357,2024-01-13 01:45:37.000000
7080788,2,3.53759,2024-01-13 01:46:37.000000
7080789,2,3.53847,2024-01-13 01:47:38.000000
7080790,5,4.51376,2024-01-13 01:45:37.000000
7080791,5,4.51186,2024-01-13 01:46:37.000000
7080792,5,4.51008,2024-01-13 01:47:38.000000
7080793,6,4.49372,2024-01-13 01:45:37.000000
7080794,6,4.48636,2024-01-13 01:46:37.000000
7080795,6,4.49414,2024-01-13 01:47:38.000000
7080796,1,36.0507,2024-01-13 01:48:38.000000
7080797,2,3.54373,2024-01-13 01:48:38.000000
7080798,5,4.5047,2024-01-13 01:48:38.000000
7080799,6,4.47878,2024-01-13 01:48:38.000000
7080800,1,36.0486,2024-01-13 01:49:38.000000
7080801,1,36.05,2024-01-13 01:50:38.000000
7080802,1,36.0462,2024-01-13 01:51:39.000000
7080803,2,3.53922,2024-01-13 01:49:38.000000
7080804,2,3.53553,2024-01-13 01:50:38.000000
7080805,2,3.54101,2024-01-13 01:51:39.000000
7080806,5,4.50301,2024-01-13 01:49:38.000000
7080807,5,4.50086,2024-01-13 01:50:38.000000
7080808,5,4.49972,2024-01-13 01:51:39.000000
7080809,6,4.4669,2024-01-13 01:49:38.000000
7080810,6,4.47726,2024-01-13 01:50:38.000000
7080811,6,4.4684,2024-01-13 01:51:39.000000
7080812,1,36.0406,2024-01-13 01:52:39.000000
7080813,2,3.54065,2024-01-13 01:52:39.000000
7080814,5,4.49499,2024-01-13 01:52:39.000000
7080815,6,4.46061,2024-01-13 01:52:39.000000
7080816,1,36.0418,2024-01-13 01:53:39.000000
7080817,1,36.037,2024-01-13 01:54:39.000000
7080818,1,36.0356,2024-01-13 01:55:40.000000
7080819,2,3.53211,2024-01-13 01:53:39.000000
7080820,2,3.53412,2024-01-13 01:54:39.000000
7080821,2,3.53785,2024-01-13 01:55:40.000000
7080822,5,4.49303,2024-01-13 01:53:39.000000
7080823,5,4.49004,2024-01-13 01:54:39.000000
7080824,5,4.48794,2024-01-13 01:55:40.000000
7080825,6,4.46724,2024-01-13 01:53:39.000000
7080826,6,4.45403,2024-01-13 01:54:39.000000
7080827,6,4.46004,2024-01-13 01:55:40.000000
7080828,1,36.0301,2024-01-13 01:56:40.000000
7080829,2,3.53303,2024-01-13 01:56:40.000000
7080830,5,4.48269,2024-01-13 01:56:40.000000
7080831,6,4.44777,2024-01-13 01:56:40.000000
7080832,1,36.0293,2024-01-13 01:57:40.000000
7080833,1,36.0289,2024-01-13 01:58:40.000000
7080834,1,36.0238,2024-01-13 01:59:40.000000
7080835,2,3.52914,2024-01-13 01:57:40.000000
7080836,2,3.53691,2024-01-13 01:58:40.000000
7080837,2,3.53575,2024-01-13 01:59:40.000000
7080838,5,4.48178,2024-01-13 01:57:40.000000
7080839,5,4.48055,2024-01-13 01:58:40.000000
7080840,5,4.47773,2024-01-13 01:59:40.000000
7080841,6,4.44597,2024-01-13 01:57:40.000000
7080842,6,4.44246,2024-01-13 01:58:40.000000
7080843,6,4.43067,2024-01-13 01:59:40.000000
7080844,1,36.0207,2024-01-13 02:00:41.000000
7080845,2,3.53131,2024-01-13 02:00:41.000000
7080846,5,4.4743,2024-01-13 02:00:41.000000
7080847,6,4.43801,2024-01-13 02:00:41.000000
7080848,1,36.0193,2024-01-13 02:01:41.000000
7080849,1,36.0182,2024-01-13 02:02:41.000000
7080850,1,36.0116,2024-01-13 02:03:41.000000
7080851,2,3.53061,2024-01-13 02:01:41.000000
7080852,2,3.53887,2024-01-13 02:02:41.000000
7080853,2,3.5338,2024-01-13 02:03:41.000000
7080854,5,4.47378,2024-01-13 02:01:41.000000
7080855,5,4.47267,2024-01-13 02:02:41.000000
7080856,5,4.47105,2024-01-13 02:03:41.000000
7080857,6,4.42597,2024-01-13 02:01:41.000000
7080858,6,4.41541,2024-01-13 02:02:41.000000
7080859,6,4.42642,2024-01-13 02:03:41.000000
7080860,1,36.0053,2024-01-13 02:04:41.000000
7080861,2,3.53019,2024-01-13 02:04:41.000000
7080862,5,4.46691,2024-01-13 02:04:41.000000
7080863,6,4.40727,2024-01-13 02:04:41.000000
7080864,1,36.0051,2024-01-13 02:05:42.000000
7080865,1,36.0005,2024-01-13 02:06:42.000000
7080866,1,35.9934,2024-01-13 02:07:42.000000
7080867,2,3.53167,2024-01-13 02:05:42.000000
7080868,2,3.53464,2024-01-13 02:06:42.000000
7080869,2,3.52759,2024-01-13 02:07:42.000000
7080870,5,4.4639,2024-01-13 02:05:42.000000
7080871,5,4.46238,2024-01-13 02:06:42.000000
7080872,5,4.46015,2024-01-13 02:07:42.000000
7080873,6,4.4118,2024-01-13 02:05:42.000000
7080874,6,4.41029,2024-01-13 02:06:42.000000
7080875,6,4.40466,2024-01-13 02:07:42.000000
7080876,1,35.9892,2024-01-13 02:08:42.000000
7080877,2,3.52868,2024-01-13 02:08:42.000000
7080878,5,4.45475,2024-01-13 02:08:42.000000
7080879,6,4.39726,2024-01-13 02:08:42.000000
7080880,1,35.9902,2024-01-13 02:09:42.000000
7080881,1,35.9923,2024-01-13 02:10:42.000000
7080882,1,35.9977,2024-01-13 02:11:43.000000
7080883,2,3.53384,2024-01-13 02:09:42.000000
7080884,2,3.52696,2024-01-13 02:10:42.000000
7080885,2,3.52483,2024-01-13 02:11:43.000000
7080886,5,4.45367,2024-01-13 02:09:42.000000
7080887,5,4.45125,2024-01-13 02:10:42.000000
7080888,5,4.44622,2024-01-13 02:11:43.000000
7080889,6,4.40869,2024-01-13 02:09:42.000000
7080890,6,4.38278,2024-01-13 02:10:42.000000
7080891,6,4.38831,2024-01-13 02:11:43.000000
7080892,1,35.9966,2024-01-13 02:12:43.000000
7080893,2,3.52784,2024-01-13 02:12:43.000000
7080894,5,4.44378,2024-01-13 02:12:43.000000
7080895,6,4.39411,2024-01-13 02:12:43.000000
7080896,1,35.9897,2024-01-13 02:13:43.000000
7080897,1,35.9836,2024-01-13 02:14:43.000000
7080898,1,35.9815,2024-01-13 02:15:43.000000
7080899,2,3.53269,2024-01-13 02:13:43.000000
7080900,2,3.5248,2024-01-13 02:14:43.000000
7080901,2,3.52617,2024-01-13 02:15:43.000000
7080902,5,4.44204,2024-01-13 02:13:43.000000
7080903,5,4.44078,2024-01-13 02:14:43.000000
7080904,5,4.43755,2024-01-13 02:15:43.000000
7080905,6,4.37576,2024-01-13 02:13:43.000000
7080906,6,4.38077,2024-01-13 02:14:43.000000
7080907,6,4.37337,2024-01-13 02:15:43.000000
7080908,1,35.9805,2024-01-13 02:16:43.000000
7080909,2,3.53076,2024-01-13 02:16:43.000000
7080910,5,4.4358,2024-01-13 02:16:43.000000
7080911,6,4.35644,2024-01-13 02:16:43.000000
7080912,1,35.9833,2024-01-13 02:17:44.000000
7080913,1,35.9794,2024-01-13 02:18:44.000000
7080914,1,35.9786,2024-01-13 02:19:44.000000
7080915,2,3.52963,2024-01-13 02:17:44.000000
7080916,2,3.52022,2024-01-13 02:18:44.000000
7080917,2,3.52499,2024-01-13 02:19:44.000000
7080918,5,4.43293,2024-01-13 02:17:44.000000
7080919,5,4.42959,2024-01-13 02:18:44.000000
7080920,5,4.42599,2024-01-13 02:19:44.000000
7080921,6,4.36945,2024-01-13 02:17:44.000000
7080922,6,4.36389,2024-01-13 02:18:44.000000
7080923,6,4.3652,2024-01-13 02:19:44.000000
7080924,1,35.9738,2024-01-13 02:20:44.000000
7080925,2,3.5276,2024-01-13 02:20:44.000000
7080926,5,4.42362,2024-01-13 02:20:44.000000
7080927,6,4.35356,2024-01-13 02:20:44.000000
7080928,1,35.966,2024-01-13 02:21:44.000000
7080929,1,35.97,2024-01-13 02:22:44.000000
7080930,1,35.9688,2024-01-13 02:23:45.000000
7080931,2,3.52281,2024-01-13 02:21:44.000000
7080932,2,3.52162,2024-01-13 02:22:44.000000
7080933,2,3.52809,2024-01-13 02:23:45.000000
7080934,5,4.42215,2024-01-13 02:21:44.000000
7080935,5,4.42051,2024-01-13 02:22:44.000000
7080936,5,4.41784,2024-01-13 02:23:45.000000
7080937,6,4.34901,2024-01-13 02:21:44.000000
7080938,6,4.34156,2024-01-13 02:22:44.000000
7080939,6,4.34577,2024-01-13 02:23:45.000000
7080940,1,35.9668,2024-01-13 02:24:45.000000
7080941,2,3.52559,2024-01-13 02:24:45.000000
7080942,5,4.41566,2024-01-13 02:24:45.000000
7080943,6,4.33483,2024-01-13 02:24:45.000000
7080944,1,35.9657,2024-01-13 02:25:45.000000
7080945,1,35.9606,2024-01-13 02:26:45.000000
7080946,1,35.9558,2024-01-13 02:27:45.000000
7080947,2,3.52016,2024-01-13 02:25:45.000000
7080948,2,3.52472,2024-01-13 02:26:45.000000
7080949,2,3.52578,2024-01-13 02:27:45.000000
7080950,5,4.41345,2024-01-13 02:25:45.000000
7080951,5,4.41139,2024-01-13 02:26:45.000000
7080952,5,4.40701,2024-01-13 02:27:45.000000
7080953,6,4.327,2024-01-13 02:25:45.000000
7080954,6,4.3277,2024-01-13 02:26:45.000000
7080955,6,4.32377,2024-01-13 02:27:45.000000
7080956,1,35.9541,2024-01-13 02:28:45.000000
7080957,2,3.51903,2024-01-13 02:28:45.000000
7080958,5,4.40445,2024-01-13 02:28:45.000000
7080959,6,4.32121,2024-01-13 02:28:45.000000
7080960,1,35.9537,2024-01-13 02:29:45.000000
7080961,1,35.9523,2024-01-13 02:30:45.000000
7080962,1,35.9493,2024-01-13 02:31:45.000000
7080963,2,3.51549,2024-01-13 02:29:45.000000
7080964,2,3.52422,2024-01-13 02:30:45.000000
7080965,2,3.52137,2024-01-13 02:31:45.000000
7080966,5,4.40257,2024-01-13 02:29:45.000000
7080967,5,4.40049,2024-01-13 02:30:45.000000
7080968,5,4.39735,2024-01-13 02:31:45.000000
7080969,6,4.32053,2024-01-13 02:29:45.000000
7080970,6,4.31766,2024-01-13 02:30:45.000000
7080971,6,4.31192,2024-01-13 02:31:45.000000
7080972,1,35.9432,2024-01-13 02:32:46.000000
7080973,2,3.51523,2024-01-13 02:32:46.000000
7080974,5,4.39511,2024-01-13 02:32:46.000000
7080975,6,4.31797,2024-01-13 02:32:46.000000
7080976,1,35.9453,2024-01-13 02:33:46.000000
7080977,1,35.9453,2024-01-13 02:34:46.000000
7080978,1,35.9494,2024-01-13 02:35:46.000000
7080979,2,3.51539,2024-01-13 02:33:46.000000
7080980,2,3.5201,2024-01-13 02:34:46.000000
7080981,2,3.51344,2024-01-13 02:35:46.000000
7080982,5,4.39327,2024-01-13 02:33:46.000000
7080983,5,4.39163,2024-01-13 02:34:46.000000
7080984,5,4.38699,2024-01-13 02:35:46.000000
7080985,6,4.30794,2024-01-13 02:33:46.000000
7080986,6,4.29771,2024-01-13 02:34:46.000000
7080987,6,4.30329,2024-01-13 02:35:46.000000
7080988,1,35.9468,2024-01-13 02:36:46.000000
7080989,2,3.51188,2024-01-13 02:36:46.000000
7080990,5,4.38368,2024-01-13 02:36:46.000000
7080991,6,4.2931,2024-01-13 02:36:46.000000
7080992,1,35.9425,2024-01-13 02:37:47.000000
7080993,1,35.9392,2024-01-13 02:38:47.000000
7080994,1,35.935,2024-01-13 02:39:47.000000
7080995,2,3.51708,2024-01-13 02:37:47.000000
7080996,2,3.51389,2024-01-13 02:38:47.000000
7080997,2,3.51017,2024-01-13 02:39:47.000000
7080998,5,4.38241,2024-01-13 02:37:47.000000
7080999,5,4.38134,2024-01-13 02:38:47.000000
7081000,5,4.37779,2024-01-13 02:39:47.000000
7081001,6,4.29794,2024-01-13 02:37:47.000000
7081002,6,4.29091,2024-01-13 02:38:47.000000
7081003,6,4.29568,2024-01-13 02:39:47.000000
7081004,1,35.9252,2024-01-13 02:40:48.000000
7081005,2,3.51275,2024-01-13 02:40:48.000000
7081006,5,4.37536,2024-01-13 02:40:48.000000
7081007,6,4.28959,2024-01-13 02:40:48.000000
7081008,1,35.9239,2024-01-13 02:41:48.000000
7081009,1,35.9214,2024-01-13 02:42:48.000000
7081010,1,35.9175,2024-01-13 02:43:48.000000
7081011,2,3.51879,2024-01-13 02:41:48.000000
7081012,2,3.51306,2024-01-13 02:42:48.000000
7081013,2,3.51264,2024-01-13 02:43:48.000000
7081014,5,4.37343,2024-01-13 02:41:48.000000
7081015,5,4.37276,2024-01-13 02:42:48.000000
7081016,5,4.37001,2024-01-13 02:43:48.000000
7081017,6,4.27928,2024-01-13 02:41:48.000000
7081018,6,4.27514,2024-01-13 02:42:48.000000
7081019,6,4.27858,2024-01-13 02:43:48.000000
7081020,1,35.9164,2024-01-13 02:44:48.000000
7081021,2,3.5179,2024-01-13 02:44:48.000000
7081022,5,4.36789,2024-01-13 02:44:48.000000
7081023,6,4.26445,2024-01-13 02:44:48.000000
7081024,1,35.916,2024-01-13 02:45:49.000000
7081025,1,35.9169,2024-01-13 02:46:49.000000
7081026,1,35.9156,2024-01-13 02:47:49.000000
7081027,2,3.51947,2024-01-13 02:45:49.000000
7081028,2,3.51043,2024-01-13 02:46:49.000000
7081029,2,3.51357,2024-01-13 02:47:49.000000
7081030,5,4.36712,2024-01-13 02:45:49.000000
7081031,5,4.3657,2024-01-13 02:46:49.000000
7081032,5,4.36052,2024-01-13 02:47:49.000000
7081033,6,4.26515,2024-01-13 02:45:49.000000
7081034,6,4.2735,2024-01-13 02:46:49.000000
7081035,6,4.26437,2024-01-13 02:47:49.000000
7081036,1,35.9102,2024-01-13 02:48:49.000000
7081037,2,3.51861,2024-01-13 02:48:49.000000
7081038,5,4.35919,2024-01-13 02:48:49.000000
7081039,6,4.25894,2024-01-13 02:48:49.000000
7081040,1,35.9128,2024-01-13 02:49:49.000000
7081041,1,35.9141,2024-01-13 02:50:49.000000
7081042,1,35.9092,2024-01-13 02:51:49.000000
7081043,2,3.51341,2024-01-13 02:49:49.000000
7081044,2,3.50925,2024-01-13 02:50:49.000000
7081045,2,3.51516,2024-01-13 02:51:49.000000
7081046,5,4.35586,2024-01-13 02:49:49.000000
7081047,5,4.35619,2024-01-13 02:50:49.000000
7081048,5,4.35164,2024-01-13 02:51:49.000000
7081049,6,4.25535,2024-01-13 02:49:49.000000
7081050,6,4.25328,2024-01-13 02:50:49.000000
7081051,6,4.2532,2024-01-13 02:51:49.000000
7081052,1,35.907,2024-01-13 02:52:50.000000
7081053,2,3.51506,2024-01-13 02:52:50.000000
7081054,5,4.35089,2024-01-13 02:52:50.000000
7081055,6,4.24278,2024-01-13 02:52:50.000000
7081056,1,35.9024,2024-01-13 02:53:50.000000
7081057,1,35.9045,2024-01-13 02:54:50.000000
7081058,1,35.9074,2024-01-13 02:55:50.000000
7081059,2,3.50932,2024-01-13 02:53:50.000000
7081060,2,3.51042,2024-01-13 02:54:50.000000
7081061,2,3.51472,2024-01-13 02:55:50.000000
7081062,5,4.34851,2024-01-13 02:53:50.000000
7081063,5,4.34674,2024-01-13 02:54:50.000000
7081064,5,4.34338,2024-01-13 02:55:50.000000
7081065,6,4.24083,2024-01-13 02:53:50.000000
7081066,6,4.24075,2024-01-13 02:54:50.000000
7081067,6,4.23048,2024-01-13 02:55:50.000000
7081068,1,35.9063,2024-01-13 02:56:50.000000
7081069,2,3.51004,2024-01-13 02:56:50.000000
7081070,5,4.34081,2024-01-13 02:56:50.000000
7081071,6,4.24161,2024-01-13 02:56:50.000000
7081072,1,35.9025,2024-01-13 02:57:50.000000
7081073,1,35.8991,2024-01-13 02:58:51.000000
7081074,1,35.8973,2024-01-13 02:59:51.000000
7081075,2,3.50494,2024-01-13 02:57:50.000000
7081076,2,3.5117,2024-01-13 02:58:51.000000
7081077,2,3.51012,2024-01-13 02:59:51.000000
7081078,5,4.34043,2024-01-13 02:57:50.000000
7081079,5,4.33773,2024-01-13 02:58:51.000000
7081080,5,4.33275,2024-01-13 02:59:51.000000
7081081,6,4.22892,2024-01-13 02:57:50.000000
7081082,6,4.22724,2024-01-13 02:58:51.000000
7081083,6,4.22084,2024-01-13 02:59:51.000000
7081084,1,35.8927,2024-01-13 03:00:51.000000
7081085,2,3.50359,2024-01-13 03:00:51.000000
7081086,5,4.33165,2024-01-13 03:00:51.000000
7081087,6,4.2151,2024-01-13 03:00:51.000000
7081088,1,35.8938,2024-01-13 03:01:51.000000
7081089,1,35.889,2024-01-13 03:02:51.000000
7081090,1,35.8882,2024-01-13 03:03:51.000000
7081091,2,3.50124,2024-01-13 03:01:51.000000
7081092,2,3.50845,2024-01-13 03:02:51.000000
7081093,2,3.50291,2024-01-13 03:03:51.000000
7081094,5,4.32814,2024-01-13 03:01:51.000000
7081095,5,4.32612,2024-01-13 03:02:51.000000
7081096,5,4.32322,2024-01-13 03:03:51.000000
7081097,6,4.21225,2024-01-13 03:01:51.000000
7081098,6,4.21842,2024-01-13 03:02:51.000000
7081099,6,4.20987,2024-01-13 03:03:51.000000
7081100,1,35.8858,2024-01-13 03:04:52.000000
7081101,2,3.49863,2024-01-13 03:04:52.000000
7081102,5,4.32067,2024-01-13 03:04:52.000000
7081103,6,4.20854,2024-01-13 03:04:52.000000
7081104,1,35.8874,2024-01-13 03:05:52.000000
7081105,1,35.8829,2024-01-13 03:06:52.000000
7081106,1,35.8779,2024-01-13 03:07:52.000000
7081107,2,3.50562,2024-01-13 03:05:52.000000
7081108,2,3.50354,2024-01-13 03:06:52.000000
7081109,2,3.49962,2024-01-13 03:07:52.000000
7081110,5,4.31846,2024-01-13 03:05:52.000000
7081111,5,4.31649,2024-01-13 03:06:52.000000
7081112,5,4.31528,2024-01-13 03:07:52.000000
7081113,6,4.19511,2024-01-13 03:05:52.000000
7081114,6,4.18406,2024-01-13 03:06:52.000000
7081115,6,4.18902,2024-01-13 03:07:52.000000
7081116,1,35.8759,2024-01-13 03:08:52.000000
7081117,2,3.49989,2024-01-13 03:08:52.000000
7081118,5,4.3142,2024-01-13 03:08:52.000000
7081119,6,4.19382,2024-01-13 03:08:52.000000
7081120,1,35.8782,2024-01-13 03:09:52.000000
7081121,1,35.8742,2024-01-13 03:10:52.000000
7081122,1,35.8747,2024-01-13 03:11:52.000000
7081123,2,3.50648,2024-01-13 03:09:52.000000
7081124,2,3.50033,2024-01-13 03:10:52.000000
7081125,2,3.49794,2024-01-13 03:11:52.000000
7081126,5,4.31262,2024-01-13 03:09:52.000000
7081127,5,4.31115,2024-01-13 03:10:52.000000
7081128,5,4.30834,2024-01-13 03:11:52.000000
7081129,6,4.18816,2024-01-13 03:09:52.000000
7081130,6,4.19195,2024-01-13 03:10:52.000000
7081131,6,4.18726,2024-01-13 03:11:52.000000
7081132,1,35.8673,2024-01-13 03:12:52.000000
7081133,2,3.50203,2024-01-13 03:12:52.000000
7081134,5,4.30688,2024-01-13 03:12:52.000000
7081135,6,4.18258,2024-01-13 03:12:52.000000
7081136,1,35.8683,2024-01-13 03:13:53.000000
7081137,1,35.8626,2024-01-13 03:14:53.000000
7081138,1,35.8621,2024-01-13 03:15:53.000000
7081139,2,3.50419,2024-01-13 03:13:53.000000
7081140,2,3.49866,2024-01-13 03:14:53.000000
7081141,2,3.49969,2024-01-13 03:15:53.000000
7081142,5,4.30537,2024-01-13 03:13:53.000000
7081143,5,4.30483,2024-01-13 03:14:53.000000
7081144,5,4.30145,2024-01-13 03:15:53.000000
7081145,6,4.17831,2024-01-13 03:13:53.000000
7081146,6,4.16998,2024-01-13 03:14:53.000000
7081147,6,4.17099,2024-01-13 03:15:53.000000
7081148,1,35.8635,2024-01-13 03:16:53.000000
7081149,1,35.8603,2024-01-13 03:17:53.000000
7081150,2,3.50552,2024-01-13 03:16:53.000000
7081151,2,3.49769,2024-01-13 03:17:53.000000
7081152,5,4.29984,2024-01-13 03:16:53.000000
7081153,5,4.29992,2024-01-13 03:17:53.000000
7081154,6,4.16387,2024-01-13 03:16:53.000000
7081155,6,4.17039,2024-01-13 03:17:53.000000
7081156,1,35.8593,2024-01-13 03:18:54.000000
7081157,1,35.8596,2024-01-13 03:19:54.000000
7081158,2,3.49647,2024-01-13 03:18:54.000000
7081159,2,3.50019,2024-01-13 03:19:54.000000
7081160,5,4.29639,2024-01-13 03:18:54.000000
7081161,5,4.29423,2024-01-13 03:19:54.000000
7081162,6,4.16726,2024-01-13 03:18:54.000000
7081163,6,4.16144,2024-01-13 03:19:54.000000
7081164,1,35.8692,2024-01-13 03:20:54.000000
7081165,1,35.8644,2024-01-13 03:21:54.000000
7081166,2,3.50233,2024-01-13 03:20:54.000000
7081167,2,3.49324,2024-01-13 03:21:54.000000
7081168,5,4.29315,2024-01-13 03:20:54.000000
7081169,5,4.29119,2024-01-13 03:21:54.000000
7081170,6,4.15842,2024-01-13 03:20:54.000000
7081171,6,4.15557,2024-01-13 03:21:54.000000
7081172,1,35.8606,2024-01-13 03:22:54.000000
7081173,1,35.8577,2024-01-13 03:23:54.000000
7081174,2,3.49568,2024-01-13 03:22:54.000000
7081175,2,3.50096,2024-01-13 03:23:54.000000
7081176,5,4.28881,2024-01-13 03:22:54.000000
7081177,5,4.28588,2024-01-13 03:23:54.000000
7081178,6,4.13964,2024-01-13 03:22:54.000000
7081179,6,4.1508,2024-01-13 03:23:54.000000
7081180,1,35.8506,2024-01-13 03:24:55.000000
7081181,1,35.8542,2024-01-13 03:25:55.000000
7081182,2,3.499,2024-01-13 03:24:55.000000
7081183,2,3.49391,2024-01-13 03:25:55.000000
7081184,5,4.28497,2024-01-13 03:24:55.000000
7081185,5,4.28448,2024-01-13 03:25:55.000000
7081186,6,4.14169,2024-01-13 03:24:55.000000
7081187,6,4.14059,2024-01-13 03:25:55.000000
7081188,1,35.8498,2024-01-13 03:26:55.000000
7081189,1,35.8462,2024-01-13 03:27:55.000000
7081190,2,3.49891,2024-01-13 03:26:55.000000
7081191,2,3.49964,2024-01-13 03:27:55.000000
