id,channel,value,datetime
6602070,1,53.29504813417726,2023-09-01 20:21:27
6602072,2,52.810398489904465,2023-09-01 20:21:27
6602074,5,52.12822881597666,2023-09-01 20:21:27
6602077,6,51.310270992577465,2023-09-01 20:22:28
6602071,1,50.429617633631736,2023-09-01 20:22:28
6602073,2,49.5635718547775,2023-09-01 20:22:28
6602075,5,48.786205444832994,2023-09-01 20:22:28
6602078,1,48.16136781917173,2023-09-01 20:25:28
6602079,2,47.73683326174266,2023-09-01 20:25:28
6602080,5,47.540145690233956,2023-09-01 20:25:28
6602081,6,47.57653170713322,2023-09-01 20:25:28
6602082,1,47.82902731582924,2023-09-01 20:27:29
6602088,6,48.26073105697899,2023-09-01 20:27:29
6602084,2,48.81888664483437,2023-09-01 20:27:29
6602086,5,49.44033547820902,2023-09-01 20:27:29
6602089,6,50.05777648352703,2023-09-01 20:28:29
6602085,2,50.60622869878282,2023-09-01 20:28:29
6602083,1,51.029104390611366,2023-09-01 20:28:29
6602087,5,51.28335888717114,2023-09-01 20:28:29
6602090,1,51.343280230747574,2023-09-01 20:31:29
6602096,6,51.20261012191686,2023-09-01 20:31:29
6602092,2,50.874838548820065,2023-09-01 20:31:29
6602094,5,50.391675764296586,2023-09-01 20:31:29
6602097,6,49.799862129589194,2023-09-01 20:32:29
6602093,2,49.15661462988854,2023-09-01 20:32:29
6602091,1,48.524118707201396,2023-09-01 20:32:29
6602095,5,47.96355120888854,2023-09-01 20:32:29
6602098,1,47.52916406426308,2023-09-01 20:35:30
6602100,2,47.26296805489313,2023-09-01 20:35:30
6602102,5,47.19052843808668,2023-09-01 20:35:30
6602104,6,47.318313521280665,2023-09-01 20:35:30
6602099,1,47.6329183179837,2023-09-01 20:36:30
6602101,2,48.10231774199046,2023-09-01 20:36:30
6602103,5,48.67909590909633,2023-09-01 20:36:30
6602105,6,49.305369287950775,2023-09-01 20:36:30
6602112,6,49.91890080076793,2023-09-01 20:39:31
6602106,1,50.459724833299205,2023-09-01 20:39:31
6602108,2,50.876504458390954,2023-09-01 20:39:31
6602110,5,51.131847960162624,2023-09-01 20:39:31
6602113,6,51.205930794734336,2023-09-01 20:40:31
6602111,5,51.097989271609045,2023-09-01 20:40:31
6602109,2,50.82554195464482,2023-09-01 20:40:31
6602107,1,50.42150882373594,2023-09-01 20:40:31
6602114,1,49.929685511025085,2023-09-01 20:42:31
6602115,2,49.399242513590686,2023-09-01 20:42:31
6602116,5,48.87902152994743,2023-09-01 20:42:31
6602117,6,48.4123770176971,2023-09-01 20:42:31
6602120,5,48.033168888267646,2023-09-01 20:44:32
6602121,6,47.76328416088406,2023-09-01 20:44:32
6602118,1,47.611801232694575,2023-09-01 20:44:32
6602119,2,47.575664617152015,2023-09-01 20:44:32
6602122,1,47.64155417878391,2023-09-01 20:46:32
6602123,2,47.78853324395034,2023-09-01 20:46:32
6602124,5,47.99104398168854,2023-09-01 20:46:32
6602125,6,48.22186940302335,2023-09-01 20:46:32
6602126,1,48.454775054382296,2023-09-01 20:48:32
6602127,2,48.66665474428169,2023-09-01 20:48:32
6602128,5,48.83911012594514,2023-09-01 20:48:32
6602129,6,48.95947410261292,2023-09-01 20:48:32
6602133,6,49.021330342688536,2023-09-01 20:50:33
6602132,5,49.02458481605011,2023-09-01 20:50:33
6602131,2,48.97512293336939,2023-09-01 20:50:33
6602130,1,48.88405982615607,2023-09-01 20:50:33
6602134,1,48.766583834811556,2023-09-01 20:52:33
6602136,2,48.64041694876149,2023-09-01 20:52:33
6602138,5,48.52396868578377,2023-09-01 20:52:33
6602140,6,48.434326717330315,2023-09-01 20:52:33
6602135,1,48.38528719091394,2023-09-01 20:53:33
6602137,2,48.38566035766244,2023-09-01 20:53:33
6602139,5,48.43807973443964,2023-09-01 20:53:33
6602141,6,48.53849163079694,2023-09-01 20:53:33
6602148,6,48.67641263987428,2023-09-01 20:56:34
6602146,5,48.83593256981699,2023-09-01 20:56:34
6602142,1,48.99733443161502,2023-09-01 20:56:34
6602144,2,49.139126900775764,2023-09-01 20:56:34
6602145,2,49.24025318127675,2023-09-01 20:57:34
6602143,1,49.282251748886566,2023-09-01 20:57:34
6602147,5,49.251183248333724,2023-09-01 20:57:34
6602149,6,49.139183866162455,2023-09-01 20:57:34
6602153,6,48.94554521076423,2023-09-01 21:00:35
6602152,5,48.677251584919155,2023-09-01 21:00:35
6602151,2,48.348932540809805,2023-09-01 21:00:35
6602150,1,47.98221645462387,2023-09-01 21:00:35
6602154,1,47.60449900254905,2023-09-01 21:02:35
6602155,2,47.24716533485144,2023-09-01 21:02:35
6602156,5,46.94332654770453,2023-09-01 21:02:35
6602157,6,46.7251573180195,2023-09-01 21:02:35
6602158,1,46.62096360062394,2023-09-01 21:04:35
6602159,2,46.652172695377125,2023-09-01 21:04:35
6602160,5,46.830514192326994,2023-09-01 21:04:35
6602161,6,47.15572554553475,2023-09-01 21:04:35
6602162,1,47.61413991081372,2023-09-01 21:06:36
6602164,2,48.17847309454915,2023-09-01 21:06:36
6602168,6,48.80901578353567,2023-09-01 21:06:36
6602166,5,49.45627199023797,2023-09-01 21:06:36
6602169,6,50.064894712901506,2023-09-01 21:07:36
6602163,1,50.57858951398983,2023-09-01 21:07:36
6602165,2,50.945515418293986,2023-09-01 21:07:36
6602167,5,51.12362860712077,2023-09-01 21:07:36
6602176,6,51.08539415134471,2023-09-01 21:10:36
6602170,1,50.82133198310907,2023-09-01 21:10:36
6602172,2,50.3419587686874,2023-09-01 21:10:36
6602174,5,49.67782909476812,2023-09-01 21:10:36
6602177,6,48.87755755717215,2023-09-01 21:11:36
6602171,1,48.0039052438046,2023-09-01 21:11:36
6602173,2,47.12822333628315,2023-09-01 21:11:36
6602175,5,46.323742780210054,2023-09-01 21:11:36
6602178,1,45.65835878683367,2023-09-01 21:14:37
6602180,2,45.1876588275478,2023-09-01 21:14:37
6602182,5,44.948963902064975,2023-09-01 21:14:37
6602184,6,44.957085342276436,2023-09-01 21:14:37
6602179,1,45.202344614933885,2023-09-01 21:15:37
6602181,2,45.651174116459124,2023-09-01 21:15:37
6602183,5,46.24933531757282,2023-09-01 21:15:37
6602185,6,46.927486996287016,2023-09-01 21:15:37
6602192,6,47.60854597217435,2023-09-01 21:18:37
6602186,1,48.21604335288031,2023-09-01 21:18:37
6602188,2,48.68252687627727,2023-09-01 21:18:37
6602190,5,48.957022621545875,2023-09-01 21:18:37
6602193,6,49.01065994605961,2023-09-01 21:19:37
6602189,2,48.839774516657556,2023-09-01 21:19:37
6602191,5,48.466108501048545,2023-09-01 21:19:37
6602187,1,47.934082683908954,2023-09-01 21:19:37
6602194,1,47.30547410263784,2023-09-01 21:22:38
6602196,2,46.65214744972063,2023-09-01 21:22:38
6602198,5,46.04771884485925,2023-09-01 21:22:38
6602200,6,45.55914798069255,2023-09-01 21:22:38
6602195,1,45.23924526659414,2023-09-01 21:23:38
6602197,2,45.120948186382115,2023-09-01 21:23:38
6602199,5,45.21398719213441,2023-09-01 21:23:38
6602201,6,45.50426123887849,2023-09-01 21:23:38
6602202,1,45.95591787843511,2023-09-01 21:25:38
6602203,2,46.5158229210299,2023-09-01 21:25:38
6602204,5,47.119844242513196,2023-09-01 21:25:38
6602205,6,47.700189031467865,2023-09-01 21:25:38
6602208,5,48.19294005864636,2023-09-01 21:27:39
6602209,6,48.54494178466669,2023-09-01 21:27:39
6602206,1,48.719289350019736,2023-09-01 21:27:39
6602207,2,48.69886007938061,2023-09-01 21:27:39
6602210,1,48.48757387599635,2023-09-01 21:29:39
6602211,2,48.109342078621225,2023-09-01 21:29:39
6602212,5,47.60492657076799,2023-09-01 21:29:39
6602213,6,47.02714875382206,2023-09-01 21:29:39
6602214,1,46.43503877120879,2023-09-01 21:31:39
6602216,2,45.88759009894065,2023-09-01 21:31:39
6602218,5,45.43778570530779,2023-09-01 21:31:39
6602220,6,45.12749781743721,2023-09-01 21:31:39
6602215,1,44.98374402446634,2023-09-01 21:32:40
6602217,2,45.016619599070154,2023-09-01 21:32:40
6602219,5,45.21903500956832,2023-09-01 21:32:40
6602221,6,45.56818918442296,2023-09-01 21:32:40
6602224,2,46.02852670259484,2023-09-01 21:36:40
6602222,1,46.555782634841144,2023-09-01 21:36:40
6602228,6,47.10162799405698,2023-09-01 21:36:40
6602226,5,47.61839884624539,2023-09-01 21:36:40
6602227,5,48.063422170874134,2023-09-01 21:37:41
6602229,6,48.4025344752136,2023-09-01 21:37:41
6602223,1,48.612513021480716,2023-09-01 21:37:41
6602225,2,48.682287548895204,2023-09-01 21:37:41
6602230,1,48.61295144222646,2023-09-01 21:39:41
6602231,2,48.41672263604575,2023-09-01 21:39:41
6602232,5,48.11509657386577,2023-09-01 21:39:41
6602233,6,47.73647515461239,2023-09-01 21:39:41
6602236,5,47.31354759063889,2023-09-01 21:41:41
6602237,6,46.88065391656992,2023-09-01 21:41:41
6602234,1,46.47129907843549,2023-09-01 21:41:41
6602235,2,46.115924563800945,2023-09-01 21:41:41
6602262,5,45.83999841793583,2023-09-01 21:43:42
6602238,1,45.66245740706645,2023-09-01 21:43:42
6602250,2,45.594524639047734,2023-09-01 21:43:42
6602274,6,45.63892765753881,2023-09-01 21:43:42
6602239,1,45.789552292643926,2023-09-01 21:44:42
6602251,2,46.031582890196844,2023-09-01 21:44:42
6602275,6,46.342193413341526,2023-09-01 21:44:42
6602263,5,46.69185501750861,2023-09-01 21:44:42
6602276,6,47.046300695051244,2023-09-01 21:45:42
6602240,1,47.36912752484903,2023-09-01 21:45:42
